Commodity,Year,Attribute,Value
Wheat flour: Per capita availability adjusted for loss,1993,Loss at consumer level-Nonedible share-Percent,0
Wheat flour: Per capita availability adjusted for loss,1994,Loss at consumer level-Nonedible share-Percent,0
Wheat flour: Per capita availability adjusted for loss,1995,Loss at consumer level-Nonedible share-Percent,0
Wheat flour: Per capita availability adjusted for loss,1996,Loss at consumer level-Nonedible share-Percent,0
Wheat flour: Per capita availability adjusted for loss,1997,Loss at consumer level-Nonedible share-Percent,0
Wheat flour: Per capita availability adjusted for loss,1998,Loss at consumer level-Nonedible share-Percent,0
Wheat flour: Per capita availability adjusted for loss,1999,Loss at consumer level-Nonedible share-Percent,0
Wheat flour: Per capita availability adjusted for loss,2000,Loss at consumer level-Nonedible share-Percent,0
Wheat flour: Per capita availability adjusted for loss,2001,Loss at consumer level-Nonedible share-Percent,0
Wheat flour: Per capita availability adjusted for loss,2002,Loss at consumer level-Nonedible share-Percent,0
Wheat flour: Per capita availability adjusted for loss,2003,Loss at consumer level-Nonedible share-Percent,0
Wheat flour: Per capita availability adjusted for loss,2004,Loss at consumer level-Nonedible share-Percent,0
Wheat flour: Per capita availability adjusted for loss,2005,Loss at consumer level-Nonedible share-Percent,0
Wheat flour: Per capita availability adjusted for loss,2006,Loss at consumer level-Nonedible share-Percent,0
Wheat flour: Per capita availability adjusted for loss,2007,Loss at consumer level-Nonedible share-Percent,0
Wheat flour: Per capita availability adjusted for loss,2008,Loss at consumer level-Nonedible share-Percent,0
Wheat flour: Per capita availability adjusted for loss,2009,Loss at consumer level-Nonedible share-Percent,0
Wheat flour: Per capita availability adjusted for loss,2010,Loss at consumer level-Nonedible share-Percent,0
Wheat flour: Per capita availability adjusted for loss,2011,Loss at consumer level-Nonedible share-Percent,0
Wheat flour: Per capita availability adjusted for loss,2012,Loss at consumer level-Nonedible share-Percent,0
Wheat flour: Per capita availability adjusted for loss,2013,Loss at consumer level-Nonedible share-Percent,0
Wheat flour: Per capita availability adjusted for loss,2014,Loss at consumer level-Nonedible share-Percent,0
Wheat flour: Per capita availability adjusted for loss,2015,Loss at consumer level-Nonedible share-Percent,0
Wheat flour: Per capita availability adjusted for loss,2016,Loss at consumer level-Nonedible share-Percent,0
Wheat flour: Per capita availability adjusted for loss,2017,Loss at consumer level-Nonedible share-Percent,0
Wheat flour: Per capita availability adjusted for loss,2018,Loss at consumer level-Nonedible share-Percent,0
Wheat flour: Per capita availability adjusted for loss,2019,Loss at consumer level-Nonedible share-Percent,0
Wheat flour: Per capita availability adjusted for loss,2020,Loss at consumer level-Nonedible share-Percent,0
Wheat flour: Per capita availability adjusted for loss,2021,Loss at consumer level-Nonedible share-Percent,0
Wheat flour: Per capita availability adjusted for loss,2022,Loss at consumer level-Nonedible share-Percent,0
Wheat flour: Per capita availability adjusted for loss,1970,Loss at consumer level-Edible weight-Lbs/year,97.55222367
Wheat flour: Per capita availability adjusted for loss,1971,Loss at consumer level-Edible weight-Lbs/year,97.21938255
Wheat flour: Per capita availability adjusted for loss,1972,Loss at consumer level-Edible weight-Lbs/year,96.65227416
Wheat flour: Per capita availability adjusted for loss,1973,Loss at consumer level-Edible weight-Lbs/year,99.26848763
Wheat flour: Per capita availability adjusted for loss,1974,Loss at consumer level-Edible weight-Lbs/year,97.61796744
Wheat flour: Per capita availability adjusted for loss,1975,Loss at consumer level-Edible weight-Lbs/year,100.7281196
Wheat flour: Per capita availability adjusted for loss,1976,Loss at consumer level-Edible weight-Lbs/year,104.7404418
Wheat flour: Per capita availability adjusted for loss,1977,Loss at consumer level-Edible weight-Lbs/year,101.5857533
Wheat flour: Per capita availability adjusted for loss,1978,Loss at consumer level-Edible weight-Lbs/year,101.3923613
Wheat flour: Per capita availability adjusted for loss,1979,Loss at consumer level-Edible weight-Lbs/year,102.3685197
Wheat flour: Per capita availability adjusted for loss,1980,Loss at consumer level-Edible weight-Lbs/year,102.8392718
Wheat flour: Per capita availability adjusted for loss,1981,Loss at consumer level-Edible weight-Lbs/year,101.9322111
Wheat flour: Per capita availability adjusted for loss,1982,Loss at consumer level-Edible weight-Lbs/year,102.8190063
Wheat flour: Per capita availability adjusted for loss,1983,Loss at consumer level-Edible weight-Lbs/year,103.5392198
Wheat flour: Per capita availability adjusted for loss,1984,Loss at consumer level-Edible weight-Lbs/year,104.7984037
Wheat flour: Per capita availability adjusted for loss,1985,Loss at consumer level-Edible weight-Lbs/year,109.635844
Wheat flour: Per capita availability adjusted for loss,1986,Loss at consumer level-Edible weight-Lbs/year,110.5227017
Wheat flour: Per capita availability adjusted for loss,1987,Loss at consumer level-Edible weight-Lbs/year,114.2217384
Wheat flour: Per capita availability adjusted for loss,1988,Loss at consumer level-Edible weight-Lbs/year,115.8434567
Wheat flour: Per capita availability adjusted for loss,1989,Loss at consumer level-Edible weight-Lbs/year,113.6272293
Wheat flour: Per capita availability adjusted for loss,1990,Loss at consumer level-Edible weight-Lbs/year,119.2990787
Wheat flour: Per capita availability adjusted for loss,1991,Loss at consumer level-Edible weight-Lbs/year,119.4071945
Wheat flour: Per capita availability adjusted for loss,1992,Loss at consumer level-Edible weight-Lbs/year,121.4834099
Wheat flour: Per capita availability adjusted for loss,1993,Loss at consumer level-Edible weight-Lbs/year,125.0888142
Wheat flour: Per capita availability adjusted for loss,1994,Loss at consumer level-Edible weight-Lbs/year,125.7908692
Wheat flour: Per capita availability adjusted for loss,1995,Loss at consumer level-Edible weight-Lbs/year,123.1706937
Wheat flour: Per capita availability adjusted for loss,1996,Loss at consumer level-Edible weight-Lbs/year,128.8178563
Wheat flour: Per capita availability adjusted for loss,1997,Loss at consumer level-Edible weight-Lbs/year,129.1572156
Wheat flour: Per capita availability adjusted for loss,1998,Loss at consumer level-Edible weight-Lbs/year,125.8375903
Wheat flour: Per capita availability adjusted for loss,1999,Loss at consumer level-Edible weight-Lbs/year,126.6884344
Wheat flour: Per capita availability adjusted for loss,2000,Loss at consumer level-Edible weight-Lbs/year,128.7721232
Wheat flour: Per capita availability adjusted for loss,2001,Loss at consumer level-Edible weight-Lbs/year,124.1670069
Wheat flour: Per capita availability adjusted for loss,2002,Loss at consumer level-Edible weight-Lbs/year,120.4326886
Wheat flour: Per capita availability adjusted for loss,2003,Loss at consumer level-Edible weight-Lbs/year,120.4029623
Wheat flour: Per capita availability adjusted for loss,2004,Loss at consumer level-Edible weight-Lbs/year,118.4798447
Wheat flour: Per capita availability adjusted for loss,2005,Loss at consumer level-Edible weight-Lbs/year,118.2521046
Wheat flour: Per capita availability adjusted for loss,2006,Loss at consumer level-Edible weight-Lbs/year,119.5209163
Wheat flour: Per capita availability adjusted for loss,2007,Loss at consumer level-Edible weight-Lbs/year,121.677523
Wheat flour: Per capita availability adjusted for loss,2008,Loss at consumer level-Edible weight-Lbs/year,120.20649
Wheat flour: Per capita availability adjusted for loss,2009,Loss at consumer level-Edible weight-Lbs/year,118.4988103
Wheat flour: Per capita availability adjusted for loss,2010,Loss at consumer level-Edible weight-Lbs/year,118.6371157
Wheat flour: Per capita availability adjusted for loss,2011,Loss at consumer level-Edible weight-Lbs/year,116.5691797
Wheat flour: Per capita availability adjusted for loss,2012,Loss at consumer level-Edible weight-Lbs/year,118.2100744
Wheat flour: Per capita availability adjusted for loss,2013,Loss at consumer level-Edible weight-Lbs/year,118.8195076
Wheat flour: Per capita availability adjusted for loss,2014,Loss at consumer level-Edible weight-Lbs/year,118.5126713
Wheat flour: Per capita availability adjusted for loss,2015,Loss at consumer level-Edible weight-Lbs/year,117.0763945
Wheat flour: Per capita availability adjusted for loss,2016,Loss at consumer level-Edible weight-Lbs/year,115.8625368
Wheat flour: Per capita availability adjusted for loss,2017,Loss at consumer level-Edible weight-Lbs/year,115.9714419
Wheat flour: Per capita availability adjusted for loss,2018,Loss at consumer level-Edible weight-Lbs/year,116.2173871
Wheat flour: Per capita availability adjusted for loss,2019,Loss at consumer level-Edible weight-Lbs/year,115.3108553
Wheat flour: Per capita availability adjusted for loss,2020,Loss at consumer level-Edible weight-Lbs/year,116.4591847
Wheat flour: Per capita availability adjusted for loss,2021,Loss at consumer level-Edible weight-Lbs/year,113.7542943
Wheat flour: Per capita availability adjusted for loss,2022,Loss at consumer level-Edible weight-Lbs/year,116.9587501
Wheat flour: Per capita availability adjusted for loss,1970,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,20
Wheat flour: Per capita availability adjusted for loss,1971,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,20
Wheat flour: Per capita availability adjusted for loss,1972,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,20
Wheat flour: Per capita availability adjusted for loss,1973,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,20
Wheat flour: Per capita availability adjusted for loss,1974,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,20
Wheat flour: Per capita availability adjusted for loss,1975,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,20
Wheat flour: Per capita availability adjusted for loss,1976,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,20
Wheat flour: Per capita availability adjusted for loss,1977,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,20
Wheat flour: Per capita availability adjusted for loss,1978,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,20
Wheat flour: Per capita availability adjusted for loss,1979,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,20
Wheat flour: Per capita availability adjusted for loss,1980,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,20
Wheat flour: Per capita availability adjusted for loss,1981,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,20
Wheat flour: Per capita availability adjusted for loss,1982,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,20
Wheat flour: Per capita availability adjusted for loss,1983,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,20
Wheat flour: Per capita availability adjusted for loss,1984,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,20
Wheat flour: Per capita availability adjusted for loss,1985,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,20
Wheat flour: Per capita availability adjusted for loss,1986,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,20
Wheat flour: Per capita availability adjusted for loss,1987,Loss at consumer level-Other (cooking loss and uneaten food)-Percent,20
